State,date,DelinqRate
Indiana,2018-02-01,2.4
Indiana,2018-03-01,2.1
Indiana,2018-04-01,2.0
Indiana,2018-05-01,2.0
Indiana,2018-06-01,2.1
Indiana,2018-07-01,2.2
Indiana,2018-08-01,2.5
Indiana,2018-09-01,2.4
Indiana,2018-10-01,2.5
Indiana,2018-11-01,2.2
Indiana,2018-12-01,2.5
Indiana,2019-01-01,2.7
Indiana,2019-02-01,2.4
Indiana,2019-03-01,2.0
Indiana,2019-04-01,1.9
Indiana,2019-05-01,2.0
Indiana,2019-06-01,2.1
Indiana,2019-07-01,2.3
Indiana,2019-08-01,2.4
Indiana,2019-09-01,2.3
Iowa,2010-01-01,2.9
Iowa,2010-02-01,2.6
Iowa,2010-03-01,2.2
Iowa,2010-04-01,2.2
Iowa,2010-05-01,2.4
Iowa,2010-06-01,2.3
Iowa,2010-07-01,2.5
Iowa,2010-08-01,2.6
Iowa,2010-09-01,2.6
Iowa,2010-10-01,2.6
Iowa,2010-11-01,2.5
Iowa,2010-12-01,2.7
Iowa,2011-01-01,2.7
Iowa,2011-02-01,2.5
Iowa,2011-03-01,2.1
Iowa,2011-04-01,2.0
Iowa,2011-05-01,2.3
Iowa,2011-06-01,2.3
Iowa,2011-07-01,2.5
Iowa,2011-08-01,2.5
Iowa,2011-09-01,2.5
Iowa,2011-10-01,2.5
Iowa,2011-11-01,2.3
Iowa,2011-12-01,2.4
Iowa,2012-01-01,2.6
Iowa,2012-02-01,2.3
Iowa,2012-03-01,2.2
Iowa,2012-04-01,2.1
Iowa,2012-05-01,2.3
Iowa,2012-06-01,2.2
Iowa,2012-07-01,2.4
Iowa,2012-08-01,2.4
Iowa,2012-09-01,2.4
Iowa,2012-10-01,2.6
Iowa,2012-11-01,2.5
Iowa,2012-12-01,2.5
Iowa,2013-01-01,2.6
Iowa,2013-02-01,2.3
Iowa,2013-03-01,2.2
Iowa,2013-04-01,2.0
Iowa,2013-05-01,2.0
Iowa,2013-06-01,2.1
Iowa,2013-07-01,2.3
Iowa,2013-08-01,2.2
Iowa,2013-09-01,1.8
Iowa,2013-10-01,2.1
Iowa,2013-11-01,2.0
Iowa,2013-12-01,2.3
Iowa,2014-01-01,2.4
Iowa,2014-02-01,1.9
Iowa,2014-03-01,1.8
Iowa,2014-04-01,1.6
Iowa,2014-05-01,1.8
Iowa,2014-06-01,1.7
Iowa,2014-07-01,1.9
Iowa,2014-08-01,2.1
Iowa,2014-09-01,1.7
Iowa,2014-10-01,1.9
Iowa,2014-11-01,1.9
Iowa,2014-12-01,2.1
Iowa,2015-01-01,2.1
Iowa,2015-02-01,1.6
Iowa,2015-03-01,1.4
Iowa,2015-04-01,1.5
Iowa,2015-05-01,1.7
Iowa,2015-06-01,1.5
Iowa,2015-07-01,1.7
Iowa,2015-08-01,1.8
Iowa,2015-09-01,1.6
Iowa,2015-10-01,1.8
Iowa,2015-11-01,1.6
Iowa,2015-12-01,1.9
Iowa,2016-01-01,2.0
Iowa,2016-02-01,1.6
Iowa,2016-03-01,1.3
Iowa,2016-04-01,1.3
Iowa,2016-05-01,1.5
Iowa,2016-06-01,1.5
Iowa,2016-07-01,1.7
Iowa,2016-08-01,1.8
Iowa,2016-09-01,1.7
Iowa,2016-10-01,1.9
Iowa,2016-11-01,1.8
Iowa,2016-12-01,1.9
Iowa,2017-01-01,1.9
Iowa,2017-02-01,1.7
Iowa,2017-03-01,1.6
Iowa,2017-04-01,1.4
Iowa,2017-05-01,1.6
Iowa,2017-06-01,1.4
Iowa,2017-07-01,1.7
Iowa,2017-08-01,1.9
Iowa,2017-09-01,1.7
Iowa,2017-10-01,1.9
Iowa,2017-11-01,1.7
Iowa,2017-12-01,1.9
Iowa,2018-01-01,2.0
Iowa,2018-02-01,1.7
Iowa,2018-03-01,1.6
Iowa,2018-04-01,1.3
Iowa,2018-05-01,1.4
Iowa,2018-06-01,1.5
Iowa,2018-07-01,1.8
Iowa,2018-08-01,1.8
Iowa,2018-09-01,1.7
Iowa,2018-10-01,1.9
Iowa,2018-11-01,1.6
Iowa,2018-12-01,1.9
Iowa,2019-01-01,2.0
Iowa,2019-02-01,1.8
Iowa,2019-03-01,1.5
Iowa,2019-04-01,1.3
Iowa,2019-05-01,1.5
Iowa,2019-06-01,1.4
Iowa,2019-07-01,1.9
Iowa,2019-08-01,1.9
Iowa,2019-09-01,1.6
Kansas,2010-01-01,3.4
Kansas,2010-02-01,3.1
Kansas,2010-03-01,2.8
Kansas,2010-04-01,2.9
Kansas,2010-05-01,3.0
Kansas,2010-06-01,3.2
Kansas,2010-07-01,3.3
Kansas,2010-08-01,3.4
Kansas,2010-09-01,3.3
Kansas,2010-10-01,3.3
Kansas,2010-11-01,3.1
Kansas,2010-12-01,3.2
Kansas,2011-01-01,3.2
Kansas,2011-02-01,2.8
Kansas,2011-03-01,2.5
Kansas,2011-04-01,2.4
Kansas,2011-05-01,2.7
Kansas,2011-06-01,2.6
Kansas,2011-07-01,2.9
Kansas,2011-08-01,3.0
Kansas,2011-09-01,3.0
Kansas,2011-10-01,2.8
Kansas,2011-11-01,2.9
Kansas,2011-12-01,3.2
Kansas,2012-01-01,3.3
Kansas,2012-02-01,2.9
Kansas,2012-03-01,2.7
Kansas,2012-04-01,2.6
Kansas,2012-05-01,2.8
Kansas,2012-06-01,2.8
Kansas,2012-07-01,2.9
Kansas,2012-08-01,2.9
Kansas,2012-09-01,2.9
Kansas,2012-10-01,2.8
Kansas,2012-11-01,2.8
Kansas,2012-12-01,3.0
Kansas,2013-01-01,2.9
Kansas,2013-02-01,2.7
Kansas,2013-03-01,2.6
Kansas,2013-04-01,2.5
Kansas,2013-05-01,2.5
Kansas,2013-06-01,2.5
Kansas,2013-07-01,2.5
Kansas,2013-08-01,2.4
Kansas,2013-09-01,2.3
Kansas,2013-10-01,2.4
Kansas,2013-11-01,2.4
Kansas,2013-12-01,2.5
Kansas,2014-01-01,2.5
Kansas,2014-02-01,2.2
Kansas,2014-03-01,2.2
Kansas,2014-04-01,2.0
Kansas,2014-05-01,2.2
Kansas,2014-06-01,2.0
Kansas,2014-07-01,2.3
Kansas,2014-08-01,2.3
Kansas,2014-09-01,2.1
Kansas,2014-10-01,2.2
Kansas,2014-11-01,2.4
Kansas,2014-12-01,2.4
Kansas,2015-01-01,2.5
Kansas,2015-02-01,2.0
Kansas,2015-03-01,1.8
Kansas,2015-04-01,1.8
Kansas,2015-05-01,1.8
Kansas,2015-06-01,1.9
Kansas,2015-07-01,1.8
Kansas,2015-08-01,2.0
Kansas,2015-09-01,2.0
Kansas,2015-10-01,1.9
Kansas,2015-11-01,2.0
Kansas,2015-12-01,2.0
Kansas,2016-01-01,2.2
Kansas,2016-02-01,1.8
Kansas,2016-03-01,1.5
Kansas,2016-04-01,1.5
Kansas,2016-05-01,1.7
Kansas,2016-06-01,1.7
Kansas,2016-07-01,1.7
Kansas,2016-08-01,1.9
Kansas,2016-09-01,1.8
Kansas,2016-10-01,2.1
Kansas,2016-11-01,1.9
Kansas,2016-12-01,2.0
Kansas,2017-01-01,2.1
Kansas,2017-02-01,1.8
Kansas,2017-03-01,1.6
Kansas,2017-04-01,1.6
Kansas,2017-05-01,2.0
Kansas,2017-06-01,1.7
Kansas,2017-07-01,1.9
Kansas,2017-08-01,2.0
Kansas,2017-09-01,1.9
Kansas,2017-10-01,2.1
Kansas,2017-11-01,1.9
Kansas,2017-12-01,2.0
Kansas,2018-01-01,2.2
Kansas,2018-02-01,2.0
Kansas,2018-03-01,1.8
Kansas,2018-04-01,1.6
Kansas,2018-05-01,1.7
Kansas,2018-06-01,1.8
Kansas,2018-07-01,2.0
Kansas,2018-08-01,2.0
Kansas,2018-09-01,2.1
Kansas,2018-10-01,2.2
Kansas,2018-11-01,2.1
Kansas,2018-12-01,2.1
Kansas,2019-01-01,2.1
Kansas,2019-02-01,1.8
Kansas,2019-03-01,1.8
Kansas,2019-04-01,1.5
Kansas,2019-05-01,1.7
Kansas,2019-06-01,1.7
Kansas,2019-07-01,1.8
Kansas,2019-08-01,1.9
Kansas,2019-09-01,1.8
Kentucky,2010-01-01,4.0
Kentucky,2010-02-01,3.7
Kentucky,2010-03-01,3.1
Kentucky,2010-04-01,3.5
Kentucky,2010-05-01,3.7
Kentucky,2010-06-01,3.7
Kentucky,2010-07-01,3.9
Kentucky,2010-08-01,3.9
Kentucky,2010-09-01,3.8
Kentucky,2010-10-01,3.8
Kentucky,2010-11-01,3.8
Kentucky,2010-12-01,3.9
Kentucky,2011-01-01,4.0
Kentucky,2011-02-01,3.6
Kentucky,2011-03-01,2.9
Kentucky,2011-04-01,3.0
Kentucky,2011-05-01,3.4
Kentucky,2011-06-01,3.5
Kentucky,2011-07-01,3.6
Kentucky,2011-08-01,3.7
Kentucky,2011-09-01,3.5
Kentucky,2011-10-01,3.5
Kentucky,2011-11-01,3.5
Kentucky,2011-12-01,3.8
Kentucky,2012-01-01,4.1
Kentucky,2012-02-01,3.6
Kentucky,2012-03-01,3.0
Kentucky,2012-04-01,3.1
Kentucky,2012-05-01,3.2
Kentucky,2012-06-01,3.1
Kentucky,2012-07-01,3.4
Kentucky,2012-08-01,3.5
Kentucky,2012-09-01,3.4
Kentucky,2012-10-01,3.5
Kentucky,2012-11-01,3.4
Kentucky,2012-12-01,3.6
Kentucky,2013-01-01,3.6
Kentucky,2013-02-01,3.1
Kentucky,2013-03-01,2.8
Kentucky,2013-04-01,2.8
Kentucky,2013-05-01,2.9
Kentucky,2013-06-01,2.9
Kentucky,2013-07-01,2.9
Kentucky,2013-08-01,3.1
Kentucky,2013-09-01,2.8
Kentucky,2013-10-01,3.0
Kentucky,2013-11-01,2.9
Kentucky,2013-12-01,3.2
Kentucky,2014-01-01,3.1
Kentucky,2014-02-01,2.6
Kentucky,2014-03-01,2.5
Kentucky,2014-04-01,2.4
Kentucky,2014-05-01,2.7
Kentucky,2014-06-01,2.5
Kentucky,2014-07-01,2.7
Kentucky,2014-08-01,2.8
Kentucky,2014-09-01,2.6
Kentucky,2014-10-01,2.6
Kentucky,2014-11-01,2.6
Kentucky,2014-12-01,2.9
Kentucky,2015-01-01,2.9
Kentucky,2015-02-01,2.4
Kentucky,2015-03-01,2.3
Kentucky,2015-04-01,2.2
Kentucky,2015-05-01,2.4
Kentucky,2015-06-01,2.3
Kentucky,2015-07-01,2.4
Kentucky,2015-08-01,2.6
Kentucky,2015-09-01,2.5
Kentucky,2015-10-01,2.5
Kentucky,2015-11-01,2.4
Kentucky,2015-12-01,2.6
Kentucky,2016-01-01,2.7
Kentucky,2016-02-01,2.4
Kentucky,2016-03-01,2.0
Kentucky,2016-04-01,2.0
Kentucky,2016-05-01,2.2
Kentucky,2016-06-01,2.2
Kentucky,2016-07-01,2.5
Kentucky,2016-08-01,2.5
Kentucky,2016-09-01,2.4
Kentucky,2016-10-01,2.5
Kentucky,2016-11-01,2.4
Kentucky,2016-12-01,2.6
Kentucky,2017-01-01,2.9
Kentucky,2017-02-01,2.4
Kentucky,2017-03-01,2.1
Kentucky,2017-04-01,2.1
Kentucky,2017-05-01,2.2
Kentucky,2017-06-01,2.3
Kentucky,2017-07-01,2.3
Kentucky,2017-08-01,2.5
Kentucky,2017-09-01,2.3
Kentucky,2017-10-01,2.5
Kentucky,2017-11-01,2.4
Kentucky,2017-12-01,2.7
Kentucky,2018-01-01,2.7
Kentucky,2018-02-01,2.3
Kentucky,2018-03-01,2.0
Kentucky,2018-04-01,2.0
Kentucky,2018-05-01,2.1
Kentucky,2018-06-01,2.0
Kentucky,2018-07-01,2.2
Kentucky,2018-08-01,2.2
Kentucky,2018-09-01,2.3
Kentucky,2018-10-01,2.3
Kentucky,2018-11-01,2.2
Kentucky,2018-12-01,2.5
Kentucky,2019-01-01,2.6
Kentucky,2019-02-01,2.2
Kentucky,2019-03-01,1.9
Kentucky,2019-04-01,1.9
Kentucky,2019-05-01,2.0
Kentucky,2019-06-01,1.9
Kentucky,2019-07-01,2.2
Kentucky,2019-08-01,2.4
Kentucky,2019-09-01,2.2
Louisiana,2010-01-01,5.2
Louisiana,2010-02-01,4.6
Louisiana,2010-03-01,4.1
Louisiana,2010-04-01,4.3
Louisiana,2010-05-01,4.3
Louisiana,2010-06-01,4.3
Louisiana,2010-07-01,4.7
Louisiana,2010-08-01,4.7
Louisiana,2010-09-01,4.7
Louisiana,2010-10-01,4.7
Louisiana,2010-11-01,4.6
Louisiana,2010-12-01,5.0
Louisiana,2011-01-01,5.0
Louisiana,2011-02-01,4.4
Louisiana,2011-03-01,4.0
Louisiana,2011-04-01,3.8
Louisiana,2011-05-01,4.1
Louisiana,2011-06-01,4.2
Louisiana,2011-07-01,4.6
Louisiana,2011-08-01,4.6
Louisiana,2011-09-01,4.5
Louisiana,2011-10-01,4.6
Louisiana,2011-11-01,4.7
Louisiana,2011-12-01,5.1
Louisiana,2012-01-01,5.3
Louisiana,2012-02-01,4.7
Louisiana,2012-03-01,4.2
Louisiana,2012-04-01,4.0
Louisiana,2012-05-01,4.4
Louisiana,2012-06-01,4.5
Louisiana,2012-07-01,4.7
Louisiana,2012-08-01,5.0
Louisiana,2012-09-01,5.0
Louisiana,2012-10-01,4.7
Louisiana,2012-11-01,4.6
Louisiana,2012-12-01,5.0
Louisiana,2013-01-01,5.0
Louisiana,2013-02-01,4.5
Louisiana,2013-03-01,4.0
Louisiana,2013-04-01,3.9
Louisiana,2013-05-01,4.0
Louisiana,2013-06-01,4.1
Louisiana,2013-07-01,4.2
Louisiana,2013-08-01,4.2
Louisiana,2013-09-01,3.9
Louisiana,2013-10-01,4.3
Louisiana,2013-11-01,4.1
Louisiana,2013-12-01,4.6
Louisiana,2014-01-01,4.6
Louisiana,2014-02-01,3.7
Louisiana,2014-03-01,3.6
Louisiana,2014-04-01,3.3
Louisiana,2014-05-01,3.7
Louisiana,2014-06-01,3.4
Louisiana,2014-07-01,3.8
Louisiana,2014-08-01,4.1
Louisiana,2014-09-01,3.7
Louisiana,2014-10-01,3.9
Louisiana,2014-11-01,3.7
Louisiana,2014-12-01,4.1
Louisiana,2015-01-01,4.2
Louisiana,2015-02-01,3.4
Louisiana,2015-03-01,3.2
Louisiana,2015-04-01,3.1
Louisiana,2015-05-01,3.3
Louisiana,2015-06-01,3.3
Louisiana,2015-07-01,3.4
Louisiana,2015-08-01,3.9
Louisiana,2015-09-01,3.7
Louisiana,2015-10-01,4.0
Louisiana,2015-11-01,3.8
Louisiana,2015-12-01,4.2
Louisiana,2016-01-01,4.2
Louisiana,2016-02-01,3.8
Louisiana,2016-03-01,3.4
Louisiana,2016-04-01,3.1
Louisiana,2016-05-01,3.4
Louisiana,2016-06-01,3.4
Louisiana,2016-07-01,3.8
Louisiana,2016-08-01,3.9
Louisiana,2016-09-01,3.5
Louisiana,2016-10-01,3.6
Louisiana,2016-11-01,3.4
Louisiana,2016-12-01,3.9
Louisiana,2017-01-01,4.1
Louisiana,2017-02-01,3.6
Louisiana,2017-03-01,3.3
Louisiana,2017-04-01,3.1
Louisiana,2017-05-01,3.4
Louisiana,2017-06-01,3.4
Louisiana,2017-07-01,3.6
Louisiana,2017-08-01,3.8
Louisiana,2017-09-01,3.3
Louisiana,2017-10-01,3.5
Louisiana,2017-11-01,3.2
Louisiana,2017-12-01,3.5
Louisiana,2018-01-01,4.1
Louisiana,2018-02-01,3.6
Louisiana,2018-03-01,3.5
Louisiana,2018-04-01,3.3
Louisiana,2018-05-01,3.4
Louisiana,2018-06-01,3.4
Louisiana,2018-07-01,3.8
Louisiana,2018-08-01,3.7
Louisiana,2018-09-01,3.5
Louisiana,2018-10-01,3.7
Louisiana,2018-11-01,3.7
Louisiana,2018-12-01,4.0
Louisiana,2019-01-01,4.3
Louisiana,2019-02-01,3.6
Louisiana,2019-03-01,3.3
Louisiana,2019-04-01,3.0
Louisiana,2019-05-01,3.4
Louisiana,2019-06-01,3.1
Louisiana,2019-07-01,3.6
Louisiana,2019-08-01,3.8
Louisiana,2019-09-01,3.7
Maine,2010-01-01,4.1
Maine,2010-02-01,3.8
Maine,2010-03-01,3.2
Maine,2010-04-01,3.2
Maine,2010-05-01,3.5
Maine,2010-06-01,3.6
Maine,2010-07-01,3.6
Maine,2010-08-01,3.5
Maine,2010-09-01,3.4
Maine,2010-10-01,3.6
Maine,2010-11-01,3.3
Maine,2010-12-01,3.7
Maine,2011-01-01,3.7
Maine,2011-02-01,3.3
Maine,2011-03-01,3.1
Maine,2011-04-01,3.0
Maine,2011-05-01,3.3
Maine,2011-06-01,3.1
Maine,2011-07-01,3.4
Maine,2011-08-01,3.4
Maine,2011-09-01,3.6
Maine,2011-10-01,3.7
Maine,2011-11-01,3.3
Maine,2011-12-01,3.6
Maine,2012-01-01,3.8
Maine,2012-02-01,3.4
Maine,2012-03-01,3.0
Maine,2012-04-01,3.0
Maine,2012-05-01,3.0
Maine,2012-06-01,2.8
Maine,2012-07-01,3.2
Maine,2012-08-01,3.1
Maine,2012-09-01,3.0
Maine,2012-10-01,3.1
Maine,2012-11-01,3.2
Maine,2012-12-01,3.3
Maine,2013-01-01,3.3
Maine,2013-02-01,3.2
Maine,2013-03-01,2.9
Maine,2013-04-01,2.8
Maine,2013-05-01,2.8
Maine,2013-06-01,2.9
Maine,2013-07-01,2.8
Maine,2013-08-01,2.8
Maine,2013-09-01,2.7
Maine,2013-10-01,2.8
Maine,2013-11-01,2.7
Maine,2013-12-01,2.9
Maine,2014-01-01,3.2
Maine,2014-02-01,2.6
Maine,2014-03-01,2.5
Maine,2014-04-01,2.2
Maine,2014-05-01,2.2
Maine,2014-06-01,2.1
Maine,2014-07-01,2.3
Maine,2014-08-01,2.5
Maine,2014-09-01,2.4
Maine,2014-10-01,2.5
Maine,2014-11-01,2.7
Maine,2014-12-01,2.8
Maine,2015-01-01,3.1
Maine,2015-02-01,2.7
Maine,2015-03-01,2.5
Maine,2015-04-01,2.2
Maine,2015-05-01,2.4
Maine,2015-06-01,2.3
Maine,2015-07-01,2.6
Maine,2015-08-01,2.8
Maine,2015-09-01,2.5
Maine,2015-10-01,2.6
Maine,2015-11-01,2.6
Maine,2015-12-01,2.8
Maine,2016-01-01,2.8
Maine,2016-02-01,2.4
Maine,2016-03-01,2.2
Maine,2016-04-01,2.1
Maine,2016-05-01,2.1
Maine,2016-06-01,2.2
Maine,2016-07-01,2.3
Maine,2016-08-01,2.4
Maine,2016-09-01,2.3
Maine,2016-10-01,2.3
Maine,2016-11-01,2.3
Maine,2016-12-01,2.4
Maine,2017-01-01,2.5
Maine,2017-02-01,2.0
Maine,2017-03-01,1.8
Maine,2017-04-01,1.9
Maine,2017-05-01,2.2
Maine,2017-06-01,1.9
Maine,2017-07-01,2.2
Maine,2017-08-01,2.2
Maine,2017-09-01,2.1
Maine,2017-10-01,2.1
Maine,2017-11-01,2.1
Maine,2017-12-01,2.3
Maine,2018-01-01,2.7
Maine,2018-02-01,2.1
Maine,2018-03-01,1.8
Maine,2018-04-01,2.0
Maine,2018-05-01,2.1
Maine,2018-06-01,2.0
Maine,2018-07-01,2.2
Maine,2018-08-01,2.1
Maine,2018-09-01,2.0
Maine,2018-10-01,2.1
Maine,2018-11-01,2.0
Maine,2018-12-01,2.4
Maine,2019-01-01,2.6
Maine,2019-02-01,2.3
Maine,2019-03-01,2.1
Maine,2019-04-01,1.8
Maine,2019-05-01,2.0
Maine,2019-06-01,1.8
Maine,2019-07-01,2.2
Maine,2019-08-01,2.0
Maine,2019-09-01,2.0
Maryland,2010-01-01,4.3
Maryland,2010-02-01,4.2
Maryland,2010-03-01,3.8
Maryland,2010-04-01,3.5
Maryland,2010-05-01,3.8
Maryland,2010-06-01,3.9
Maryland,2010-07-01,4.0
Maryland,2010-08-01,4.1
Maryland,2010-09-01,4.1
Maryland,2010-10-01,4.0
Maryland,2010-11-01,3.9
Maryland,2010-12-01,4.2
Maryland,2011-01-01,4.2
Maryland,2011-02-01,3.9
Maryland,2011-03-01,3.5
Maryland,2011-04-01,3.2
Maryland,2011-05-01,3.4
Maryland,2011-06-01,3.4
Maryland,2011-07-01,3.7
Maryland,2011-08-01,3.8
Maryland,2011-09-01,3.6
Maryland,2011-10-01,3.7
Maryland,2011-11-01,3.6
Maryland,2011-12-01,3.8
Maryland,2012-01-01,4.0
Maryland,2012-02-01,3.6
Maryland,2012-03-01,3.5
Maryland,2012-04-01,3.4
Maryland,2012-05-01,3.5
Maryland,2012-06-01,3.4
Maryland,2012-07-01,3.6
Maryland,2012-08-01,3.6
Maryland,2012-09-01,3.6
Maryland,2012-10-01,3.7
Maryland,2012-11-01,3.4
Maryland,2012-12-01,3.7
Maryland,2013-01-01,3.8
Maryland,2013-02-01,3.5
Maryland,2013-03-01,3.4
Maryland,2013-04-01,3.1
Maryland,2013-05-01,3.1
Maryland,2013-06-01,3.1
Maryland,2013-07-01,3.1
Maryland,2013-08-01,3.1
Maryland,2013-09-01,2.8
Maryland,2013-10-01,3.0
Maryland,2013-11-01,2.8
Maryland,2013-12-01,3.2
Maryland,2014-01-01,3.2
Maryland,2014-02-01,2.7
Maryland,2014-03-01,2.7
Maryland,2014-04-01,2.3
Maryland,2014-05-01,2.6
Maryland,2014-06-01,2.3
Maryland,2014-07-01,2.7
Maryland,2014-08-01,2.9
Maryland,2014-09-01,2.7
Maryland,2014-10-01,2.8
Maryland,2014-11-01,2.7
Maryland,2014-12-01,2.9
Maryland,2015-01-01,3.0
Maryland,2015-02-01,2.5
Maryland,2015-03-01,2.3
Maryland,2015-04-01,2.2
Maryland,2015-05-01,2.3
Maryland,2015-06-01,2.3
Maryland,2015-07-01,2.4
Maryland,2015-08-01,2.6
Maryland,2015-09-01,2.6
Maryland,2015-10-01,2.7
Maryland,2015-11-01,2.6
Maryland,2015-12-01,2.8
Maryland,2016-01-01,2.9
Maryland,2016-02-01,2.6
Maryland,2016-03-01,2.2
Maryland,2016-04-01,2.1
Maryland,2016-05-01,2.2
Maryland,2016-06-01,2.3
Maryland,2016-07-01,2.6
Maryland,2016-08-01,2.6
Maryland,2016-09-01,2.6
Maryland,2016-10-01,2.5
Maryland,2016-11-01,2.4
Maryland,2016-12-01,2.5
Maryland,2017-01-01,2.7
Maryland,2017-02-01,2.4
Maryland,2017-03-01,2.3
Maryland,2017-04-01,2.2
Maryland,2017-05-01,2.3
Maryland,2017-06-01,2.3
Maryland,2017-07-01,2.4
Maryland,2017-08-01,2.6
Maryland,2017-09-01,2.5
Maryland,2017-10-01,2.5
Maryland,2017-11-01,2.5
Maryland,2017-12-01,2.5
Maryland,2018-01-01,2.8
Maryland,2018-02-01,2.5
Maryland,2018-03-01,2.2
Maryland,2018-04-01,2.1
Maryland,2018-05-01,2.2
Maryland,2018-06-01,2.4
Maryland,2018-07-01,2.3
Maryland,2018-08-01,2.4
Maryland,2018-09-01,2.4
Maryland,2018-10-01,2.3
Maryland,2018-11-01,2.3
Maryland,2018-12-01,2.4
Maryland,2019-01-01,2.7
Maryland,2019-02-01,2.2
Maryland,2019-03-01,2.1
Maryland,2019-04-01,1.9
Maryland,2019-05-01,2.0
Maryland,2019-06-01,2.0
Maryland,2019-07-01,2.2
Maryland,2019-08-01,2.3
Maryland,2019-09-01,2.2
Massachusetts,2010-01-01,3.3
Massachusetts,2010-02-01,3.1
Massachusetts,2010-03-01,2.8
Massachusetts,2010-04-01,2.7
Massachusetts,2010-05-01,2.9
Massachusetts,2010-06-01,2.7
Massachusetts,2010-07-01,3.0
Massachusetts,2010-08-01,3.1
Massachusetts,2010-09-01,2.9
Massachusetts,2010-10-01,3.0
Massachusetts,2010-11-01,2.8
Massachusetts,2010-12-01,3.2
Massachusetts,2011-01-01,3.2
Massachusetts,2011-02-01,2.8
Massachusetts,2011-03-01,2.8
Massachusetts,2011-04-01,2.5
Massachusetts,2011-05-01,2.6
Massachusetts,2011-06-01,2.6
Massachusetts,2011-07-01,2.8
Massachusetts,2011-08-01,2.9
Massachusetts,2011-09-01,2.7
Massachusetts,2011-10-01,2.8
Massachusetts,2011-11-01,2.6
Massachusetts,2011-12-01,2.8
Massachusetts,2012-01-01,3.0
Massachusetts,2012-02-01,2.6
Massachusetts,2012-03-01,2.6
Massachusetts,2012-04-01,2.6
Massachusetts,2012-05-01,2.7
Massachusetts,2012-06-01,2.5
Massachusetts,2012-07-01,2.8
Massachusetts,2012-08-01,2.8
Massachusetts,2012-09-01,2.8
Massachusetts,2012-10-01,3.0
Massachusetts,2012-11-01,2.6
Massachusetts,2012-12-01,3.0
Massachusetts,2013-01-01,2.9
Massachusetts,2013-02-01,2.6
Massachusetts,2013-03-01,2.7
Massachusetts,2013-04-01,2.4
Massachusetts,2013-05-01,2.5
Massachusetts,2013-06-01,2.4
Massachusetts,2013-07-01,2.6
Massachusetts,2013-08-01,2.6
Massachusetts,2013-09-01,2.2
Massachusetts,2013-10-01,2.6
Massachusetts,2013-11-01,2.2
Massachusetts,2013-12-01,2.6
Massachusetts,2014-01-01,2.7
Massachusetts,2014-02-01,2.0
Massachusetts,2014-03-01,2.2
Massachusetts,2014-04-01,1.9
Massachusetts,2014-05-01,2.2
Massachusetts,2014-06-01,1.9
Massachusetts,2014-07-01,2.1
Massachusetts,2014-08-01,2.3
Massachusetts,2014-09-01,2.0
Massachusetts,2014-10-01,2.1
Massachusetts,2014-11-01,2.0
Massachusetts,2014-12-01,2.3
Massachusetts,2015-01-01,2.5
Massachusetts,2015-02-01,2.0
Massachusetts,2015-03-01,1.9
Massachusetts,2015-04-01,1.7
Massachusetts,2015-05-01,1.9
Massachusetts,2015-06-01,1.8
Massachusetts,2015-07-01,1.9
Massachusetts,2015-08-01,2.1
Massachusetts,2015-09-01,1.8
Massachusetts,2015-10-01,2.1
Massachusetts,2015-11-01,1.9
Massachusetts,2015-12-01,2.1
Massachusetts,2016-01-01,2.3
Massachusetts,2016-02-01,1.9
Massachusetts,2016-03-01,1.8
Massachusetts,2016-04-01,1.6
Massachusetts,2016-05-01,1.8
Massachusetts,2016-06-01,1.7
Massachusetts,2016-07-01,1.9
Massachusetts,2016-08-01,2.0
Massachusetts,2016-09-01,1.8
Massachusetts,2016-10-01,1.9
Massachusetts,2016-11-01,1.8
Massachusetts,2016-12-01,1.9
Massachusetts,2017-01-01,2.1
Massachusetts,2017-02-01,1.7
Massachusetts,2017-03-01,1.7
Massachusetts,2017-04-01,1.6
Massachusetts,2017-05-01,1.7
Massachusetts,2017-06-01,1.6
Massachusetts,2017-07-01,1.7
Massachusetts,2017-08-01,1.9
Massachusetts,2017-09-01,1.7
Massachusetts,2017-10-01,1.7
Massachusetts,2017-11-01,1.7
Massachusetts,2017-12-01,1.9
Massachusetts,2018-01-01,2.1
Massachusetts,2018-02-01,1.7
Massachusetts,2018-03-01,1.7
Massachusetts,2018-04-01,1.5
Massachusetts,2018-05-01,1.6
Massachusetts,2018-06-01,1.5
Massachusetts,2018-07-01,1.6
Massachusetts,2018-08-01,1.7
Massachusetts,2018-09-01,1.5
Massachusetts,2018-10-01,1.7
Massachusetts,2018-11-01,1.6
Massachusetts,2018-12-01,1.8
Massachusetts,2019-01-01,2.0
Massachusetts,2019-02-01,1.5
Massachusetts,2019-03-01,1.6
Massachusetts,2019-04-01,1.4
Massachusetts,2019-05-01,1.5
Massachusetts,2019-06-01,1.4
Massachusetts,2019-07-01,1.6
Massachusetts,2019-08-01,1.7
Massachusetts,2019-09-01,1.5
Michigan,2010-01-01,4.6
Michigan,2010-02-01,4.2
Michigan,2010-03-01,3.9
Michigan,2010-04-01,3.8
Michigan,2010-05-01,3.9
Michigan,2010-06-01,4.0
Michigan,2010-07-01,4.1
Michigan,2010-08-01,4.1
Michigan,2010-09-01,4.1
Michigan,2010-10-01,4.1
Michigan,2010-11-01,4.0
Michigan,2010-12-01,4.2
Michigan,2011-01-01,4.1
